Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9
71.0,0.04445721581578255,0.0051349494606256485,0.021660270169377327,0.05191110074520111,0.05551867187023163,0.010645684786140919,0.0008575609535910189,-0.07090245187282562,0.010020029731094837,0.013700679875910282
240.0,0.013552526012063026,0.024297328665852547,0.04278097301721573,0.016329076141119003,0.02662605606019497,0.01297114510089159,0.00868272501975298,-0.08542657643556595,0.0008440096280537546,0.0062688421458005905
256.0,0.04324355721473694,0.03327479586005211,0.04824827238917351,0.0407298244535923,0.010226540267467499,0.020207906141877174,0.05245256796479225,-0.0740598738193512,0.0007078859489411116,0.006676197983324528
24.0,0.03880510851740837,0.0019783074967563152,0.009673058055341244,0.032918307930231094,0.011277888901531696,0.01871197298169136,0.001169412862509489,-0.08492357283830643,0.02842584252357483,-0.002259607892483473
145.0,0.024703890085220337,0.03705523535609245,0.04526716098189354,0.022665752097964287,0.03665800020098686,0.01409848127514124,0.01815745420753956,-0.07061977684497833,0.04018107056617737,0.006341457366943359
319.0,0.05015017092227936,0.07452870905399323,0.04425063356757164,0.031095348298549652,0.006249700207263231,0.018287088721990585,0.04273579642176628,-0.08431939780712128,0.06978556513786316,-0.007737862411886454
104.0,0.031679630279541016,0.005641966126859188,0.03378783166408539,0.04184573516249657,0.014023480005562305,0.03672325238585472,0.009688313119113445,-0.06916298717260361,0.013604492880403996,-0.003591445740312338
147.0,0.06574539095163345,0.011424709111452103,0.0332636684179306,0.05005761981010437,0.003470533061772585,0.006239867769181728,0.0014528612373396754,-0.0843447670340538,0.011972065083682537,0.005693238694220781
89.0,0.03250054642558098,-0.004750839434564114,0.02924891747534275,0.025925081223249435,0.025981618091464043,0.01611405238509178,0.0007418852765113115,-0.07585903257131577,0.03864556550979614,0.026161668822169304
194.0,0.027958117425441742,0.012518372386693954,0.022548040375113487,0.045456551015377045,0.01857597567141056,0.032562993466854095,0.02054205723106861,-0.08171135187149048,0.03802873566746712,0.015406535938382149
120.0,0.047456931322813034,-0.006387810688465834,0.02823527529835701,0.029904235154390335,0.03285440802574158,0.017752399668097496,0.022436659783124924,-0.07271962612867355,0.016833966597914696,0.006728445645421743
297.0,0.02160177193582058,0.027684329077601433,0.011722925119102001,0.0494450218975544,0.031165041029453278,0.020636921748518944,0.022914670407772064,-0.07865941524505615,0.05701129883527756,0.010893676429986954
123.0,0.04622561112046242,0.003018144052475691,0.04925457388162613,0.03035309538245201,0.013447734527289867,0.005954745691269636,-0.011786947958171368,-0.08017437160015106,0.021381810307502747,0.005842707119882107
356.0,0.024990303441882133,0.02538175694644451,0.02673918567597866,0.017637500539422035,0.02851308323442936,0.018216140568256378,0.00846225768327713,-0.07587720453739166,0.03292817994952202,0.020506510511040688
73.0,0.04712296649813652,0.0026470536831766367,0.030573926866054535,0.05560955032706261,0.024260263890028,0.02569747343659401,0.010756603442132473,-0.08179371058940887,0.04814809560775757,0.00755732785910368
235.0,0.019791780039668083,0.02717333845794201,0.030712999403476715,0.026304947212338448,0.05367547646164894,0.021080749109387398,-0.00728524150326848,-0.07127395272254944,0.019865214824676514,-0.001554289017803967
163.0,0.05372112616896629,0.023228969424962997,0.02105058915913105,0.02586519904434681,0.007582995109260082,0.022936129942536354,0.00574793154373765,-0.0710059329867363,0.0186987966299057,0.0029552544001489878
277.0,0.036674488335847855,0.0157402902841568,0.03343028575181961,0.06586497277021408,0.007033342495560646,0.020597554743289948,0.010787758976221085,-0.07292770594358444,-0.00013844940986018628,0.02164992317557335
21.0,0.010980717837810516,0.01713564433157444,0.039389971643686295,0.059715062379837036,0.03370978683233261,0.019927579909563065,0.02123396284878254,-0.072845958173275,0.023803941905498505,0.026405172422528267
137.0,0.03346523270010948,0.015859579667448997,0.03994370624423027,0.03977344557642937,0.0266374871134758,-0.00424435269087553,0.033333372324705124,-0.07994593679904938,0.010340106673538685,-0.012049717828631401
240.0,0.03616064041852951,0.05354676768183708,0.05692005902528763,0.019811348989605904,0.020418090745806694,0.030624298378825188,0.0018570551183074713,-0.07373160868883133,0.023358197882771492,0.007485558278858662
12.0,0.02987910620868206,0.014743493869900703,0.008784402161836624,0.07253748923540115,0.047521475702524185,0.017620814964175224,0.030294252559542656,-0.08423386514186859,0.02871301770210266,0.029925871640443802
129.0,0.06151888892054558,0.02217816933989525,0.03363874927163124,0.07441294938325882,0.00688535999506712,0.019590895622968674,-0.0029058074578642845,-0.08340954035520554,0.028186988085508347,0.03297657147049904
237.0,0.04463036358356476,0.018751556053757668,0.02452824078500271,0.041179392486810684,0.026647264137864113,0.02141466736793518,-0.0231875441968441,-0.08729232102632523,0.018366392701864243,0.016399186104536057
346.0,0.00470746448263526,0.020179783925414085,0.04164079204201698,0.02520565316081047,0.031207794323563576,0.028143523260951042,0.03674094006419182,-0.07472052425146103,0.04498709738254547,0.02280704490840435
303.0,0.04662027209997177,0.01415368914604187,0.0353105328977108,0.06666463613510132,0.06253103166818619,0.01986021175980568,0.011769886128604412,-0.07408705353736877,0.03381350636482239,-0.004034251905977726
193.0,0.04542826488614082,0.016874607652425766,0.01713160239160061,0.029690828174352646,0.036698609590530396,0.009348972700536251,0.006951139774173498,-0.07157475501298904,0.018516436219215393,0.0032791343983262777
177.0,0.02435786835849285,0.01759307086467743,0.07411763072013855,0.04198354855179787,0.03142908215522766,0.019357098266482353,0.009744313545525074,-0.07281365245580673,8.80216175573878e-05,0.007159946020692587
115.0,0.031065449118614197,0.012637191452085972,0.036916907876729965,0.03194870427250862,0.015259607695043087,0.02172580547630787,0.006852766964584589,-0.08748570829629898,0.01168944500386715,-0.0017824311507865787
353.0,0.019051862880587578,0.07069320231676102,0.027396319434046745,0.03966060280799866,0.02079935185611248,0.009267537854611874,0.015759143978357315,-0.07038737833499908,0.021929331123828888,0.007195587269961834
62.0,0.023496821522712708,0.03851981461048126,0.03512376546859741,0.026896752417087555,0.02618299424648285,0.0034875888377428055,0.037123315036296844,-0.08479918539524078,0.020740007981657982,-0.003882183227688074
31.0,0.05927275866270065,0.019304847344756126,0.02836022339761257,0.03533703461289406,0.060567788779735565,0.01015517208725214,0.015375731512904167,-0.08150556683540344,0.026720138266682625,0.008467283099889755
309.0,0.055075403302907944,0.016869956627488136,0.033505577594041824,0.022240983322262764,0.049142565578222275,0.01578385755419731,0.014159360900521278,-0.07057741284370422,0.03286703675985336,0.027315698564052582
89.0,0.020335223525762558,0.006128763314336538,0.04590101167559624,0.017368396744132042,0.028967875987291336,-0.0011849183356389403,0.031765516847372055,-0.07452917844057083,0.023170849308371544,0.02190740965306759
228.0,0.06284830719232559,0.02858046256005764,0.02482949011027813,0.02835523709654808,0.0254046693444252,0.027157539501786232,0.00015085515042301267,-0.07682348787784576,0.010368837974965572,0.02629970759153366
10.0,0.02794104628264904,0.021542374044656754,-0.00027714812313206494,0.02912328392267227,0.03195710480213165,-0.00296547613106668,0.008990820497274399,-0.07072704285383224,0.007604583166539669,0.0017470578895881772
158.0,0.04645993188023567,0.006887811701744795,0.05980212613940239,0.05974259227514267,0.05784659832715988,0.010199279524385929,0.009038225747644901,-0.08326572179794312,-0.007690998259931803,0.014112863689661026
144.0,0.03986802324652672,0.04385102167725563,0.018314676359295845,0.04143594950437546,0.02762557379901409,0.031085669994354248,0.029735827818512917,-0.07355846464633942,0.061667103320360184,0.011173036880791187
134.0,0.03386989235877991,0.026199696585536003,0.05156620964407921,0.02510381117463112,0.03299637883901596,0.004919132683426142,0.035118866711854935,-0.07149861007928848,0.02726888470351696,0.0249149389564991
100.0,0.03834711015224457,0.02770555205643177,0.030192868784070015,0.01758946292102337,0.03142283111810684,0.023322779685258865,0.0022054847795516253,-0.07753670960664749,0.006023157853633165,0.012918714433908463
317.0,0.03179790452122688,0.011001475155353546,0.047505009919404984,0.05104653909802437,0.01310591772198677,-0.008992629125714302,-0.0009603791404515505,-0.07536453008651733,0.010661247186362743,0.027712635695934296
116.0,0.048021350055933,0.04228488355875015,0.022960348054766655,0.05014773830771446,-0.0003524023341014981,0.011092707514762878,0.016902904957532883,-0.07193973660469055,0.003322664415463805,0.010773626156151295
324.0,0.02584988810122013,0.03907499089837074,0.05342886596918106,0.04062728211283684,0.026249198243021965,0.03165006265044212,0.010478777810931206,-0.07015395164489746,0.034655679017305374,0.0032294855918735266
21.0,0.011353152804076672,0.034289080649614334,0.02235686592757702,0.06302247196435928,0.02636236511170864,0.029843805357813835,0.030193326994776726,-0.06867558509111404,0.03638280928134918,0.021863732486963272
350.0,0.031084958463907242,0.0010907480027526617,0.017851613461971283,0.029762597754597664,0.04574922099709511,-0.01167572382837534,0.013986064121127129,-0.08545302599668503,0.036099791526794434,0.005935868248343468
112.0,0.02649262174963951,0.007892170920968056,0.01171668991446495,0.062423355877399445,0.04009662941098213,0.010022785514593124,0.02249903976917267,-0.08391422778367996,0.004702707752585411,0.002273733029142022
238.0,0.027211062610149384,0.02638986147940159,0.04915771260857582,0.029084766283631325,0.019974611699581146,0.009396393783390522,0.011283439584076405,-0.07251644134521484,0.004221280571073294,0.02079302817583084
159.0,0.011841324158012867,0.002141072880476713,0.03490886092185974,0.039176151156425476,0.05764765292406082,0.009689942933619022,0.01542397029697895,-0.0692128911614418,0.03055068850517273,0.01637120544910431
4.0,0.062224529683589935,0.027104271575808525,0.036480631679296494,0.03364851325750351,0.03386682644486427,0.022533925250172615,0.024835193529725075,-0.10135099291801453,0.010140959173440933,-0.00639972323551774
239.0,0.03612340986728668,-0.0019905874505639076,0.04693208262324333,0.048633918166160583,0.038721729069948196,0.014630334451794624,0.0012512875255197287,-0.08105745911598206,0.02341335266828537,0.007011029869318008
257.0,0.013568345457315445,0.0018304577097296715,0.03735032305121422,0.038435082882642746,0.03243934363126755,0.018095145002007484,0.023037860170006752,-0.07920286804437637,0.054328255355358124,0.021279526874423027
358.0,0.01807195506989956,0.009506242349743843,0.02300443686544895,0.02671939693391323,0.021675100550055504,0.006106966640800238,0.008597925305366516,-0.08069095015525818,-0.0008295350125990808,0.014452007599174976
75.0,0.04275807365775108,0.016063105314970016,0.03275603801012039,0.06038234010338783,0.0236046202480793,-0.00024207196838688105,0.012380828149616718,-0.08324530720710754,-0.005231122020632029,-0.0011150704231113195
190.0,0.0324346087872982,0.012120089493691921,0.03592796251177788,0.0479915551841259,0.016650618985295296,0.041595906019210815,-0.010859652422368526,-0.07221787422895432,0.014272714033722878,0.014400621876120567
217.0,0.025768520310521126,0.042316630482673645,0.02248329296708107,0.014862741343677044,0.04016678407788277,0.03891796991229057,0.0003889563085976988,-0.06931260228157043,0.010859380476176739,0.012233023531734943
129.0,0.03949959576129913,0.026554571464657784,0.029869943857192993,0.04824390634894371,0.0060194022953510284,0.019804857671260834,0.04324575886130333,-0.07062149047851562,0.034312304109334946,0.01991119794547558
267.0,0.041298042982816696,0.021289559081196785,0.015216105617582798,0.043995749205350876,0.04723583161830902,0.013438114896416664,-0.014325529336929321,-0.07123897224664688,0.012535536661744118,-0.0027543180622160435
223.0,0.051633961498737335,0.015992503613233566,0.01767275109887123,0.0432649590075016,0.01493182871490717,0.0028868685476481915,0.04423945024609566,-0.0827246680855751,0.01745634339749813,-0.022253574803471565
271.0,0.026664962992072105,-0.010217342525720596,0.026146817952394485,0.05013886094093323,0.0050013926811516285,0.019810229539871216,0.0413818396627903,-0.07240573316812515,0.043687716126441956,0.009054903872311115
175.0,0.059129856526851654,0.018596088513731956,0.04235180467367172,0.03233853727579117,0.010574476793408394,0.002150146756321192,0.010084712877869606,-0.08172444999217987,0.02595110982656479,-0.007831052877008915
38.0,0.029582543298602104,-0.004054885823279619,0.04391942173242569,0.05139575153589249,0.028374262154102325,0.005659634247422218,0.034533873200416565,-0.07129649817943573,-0.00717582693323493,0.00999261811375618
334.0,0.019404614344239235,0.02427336573600769,0.03384912386536598,0.0315479151904583,0.011021227575838566,0.01629607006907463,0.028088249266147614,-0.06766194105148315,0.03268638998270035,0.011164341121912003
41.0,0.05262783169746399,-0.0001859382027760148,0.014565747231245041,0.03494907543063164,0.021131843328475952,0.03878555819392204,0.0025000085588544607,-0.07000483572483063,0.02534097246825695,0.025916360318660736
90.0,0.058373138308525085,0.027715789154171944,0.02638028748333454,0.01555270329117775,0.01843598671257496,0.022543353959918022,0.043699365109205246,-0.06811106204986572,0.025942375883460045,0.012343077920377254
53.0,0.05059291049838066,0.009812049567699432,0.04462144896388054,0.031895190477371216,0.012371147982776165,0.023419637233018875,0.03877923637628555,-0.076497383415699,0.020644836127758026,-0.0127871697768569
264.0,0.046741776168346405,0.013432593084871769,-0.0028805620968341827,0.03791259229183197,0.05965578183531761,0.006875154562294483,0.02386924996972084,-0.07227843999862671,0.003091486869379878,0.018348196521401405
114.0,0.015427122823894024,0.01715964451432228,0.033635981380939484,0.022484272718429565,0.05142941698431969,0.017908649519085884,0.032021231949329376,-0.07224839180707932,0.0013378558214753866,0.005529824644327164
355.0,0.025590796023607254,0.020351780578494072,0.03695881366729736,0.012342163361608982,0.01989786885678768,0.019917700439691544,0.03413340821862221,-0.08278801292181015,-0.004972783382982016,0.016541145741939545
128.0,0.020304320380091667,0.011256145313382149,0.02448253519833088,0.023459166288375854,0.012804732657968998,0.014419127255678177,0.01287525799125433,-0.08303100615739822,0.057238299399614334,0.031684018671512604
294.0,0.01667194440960884,-0.008184331469237804,0.036126941442489624,0.015663662925362587,0.016488928347826004,0.00027821242110803723,0.04920148476958275,-0.08047987520694733,0.012331471778452396,0.014730188064277172
135.0,0.03116825595498085,0.0029239091090857983,0.025531133636832237,0.02295875921845436,0.047345131635665894,0.026806281879544258,0.000539670349098742,-0.07304605096578598,0.026867391541600227,0.012292739003896713
266.0,0.051163192838430405,0.0034683342091739178,0.03246243670582771,0.029907729476690292,0.028548773378133774,0.013407181017100811,0.03408738598227501,-0.07500452548265457,0.059895966202020645,0.003431083168834448
62.0,0.03237449377775192,0.04569176957011223,0.030664365738630295,0.03720460832118988,0.01697539910674095,0.0273745097219944,0.052437666803598404,-0.08324628323316574,0.031167998909950256,0.007319119293242693
82.0,0.03361453488469124,0.029888629913330078,0.018785983324050903,0.06615195423364639,0.024930549785494804,0.0126149607822299,0.004673104267567396,-0.09225422888994217,0.030286738649010658,0.01173610519617796
296.0,0.03527207672595978,-0.006034224759787321,0.035343557596206665,0.01784692332148552,0.017935827374458313,0.044377438724040985,0.02534354291856289,-0.07857640087604523,0.02703876607120037,0.02412663958966732
215.0,0.052993956953287125,0.0020305707585066557,0.03763628005981445,0.03574279695749283,0.013347742147743702,0.016674896702170372,-0.0006642478983849287,-0.08302446454763412,-0.0057822600938379765,0.016306286677718163
234.0,0.017192872241139412,0.0074038137681782246,0.03736916929483414,0.047923337668180466,0.02585671655833721,0.024253996089100838,-0.010210849344730377,-0.08465419709682465,0.015632247552275658,-0.0055732992477715015
270.0,0.03422332555055618,0.003944966942071915,0.06410930305719376,0.027646170929074287,0.016288910061120987,0.00487374747171998,0.007001535501331091,-0.08103343099355698,0.04382158815860748,0.007393897045403719
286.0,0.024722140282392502,0.030133729800581932,0.024371296167373657,0.03307262808084488,0.04237993061542511,0.011840851977467537,-0.0011792144505307078,-0.06475066393613815,0.029819650575518608,0.008132576011121273
180.0,0.04607292637228966,0.01164044439792633,0.024587752297520638,0.022648653015494347,0.006654116325080395,0.03915581479668617,-0.0028375908732414246,-0.07649082690477371,0.051095519214868546,0.011913561262190342
159.0,0.025470949709415436,-0.0013734064996242523,0.021926043555140495,0.03608071804046631,0.04452619329094887,0.011418298818171024,0.022256825119256973,-0.07823894917964935,0.01820947974920273,0.0031833043321967125
325.0,0.023104187101125717,-0.0026473463512957096,0.04456557333469391,0.021145619451999664,0.013520334847271442,0.04144597426056862,0.026511942967772484,-0.07182152569293976,0.03959205746650696,0.021577946841716766
